ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,type,symbol,ch,chp
2069.5,476747,1699588743,1699588744,5,26,2069.5,2070.35,3,64513,198720,2064.68,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,52.35,2.5952
1238.9,63786,1699588743,1699588744,360,56,1238.85,1239.0,2,133089,122043,1233.66,1230.0,1239.3,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.45,1.8455
124.85,532408,1699588740,1699588744,2507,747,124.7,124.8,120,1354559,1684276,124.07,123.2,124.8,0,0,123.9,125.05,sf,NSE:GAIL-EQ,-0.2,-0.1599
2070.5,476790,1699588745,1699588745,100,22,2069.3,2070.5,25,64831,198599,2064.68,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.35,2.6448
1483.15,578503,1699588745,1699588746,58,984,1483.15,1483.3,7,397921,473370,1482.39,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.1,-0.2757
193.2,852811,1699588740,1699588746,5081,3622,193.15,193.25,1,1191266,1802550,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
1361.0,6345,1699588744,1699588747,16,1,1360.15,1361.0,1,67268,63051,1357.46,1350.0,1361.15,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.6,-1.3482
2068.4,477539,1699588746,1699588747,65,18,2068.75,2069.9,10,63338,199685,2064.69,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,51.25,2.5407
1361.0,6345,1699588744,1699588748,16,1,1360.15,1361.0,1,67268,63051,1357.46,1350.0,1361.15,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.6,-1.3482
193.25,853642,1699588746,1699588748,2312,6910,193.1,193.25,100,1197342,1805147,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
2069.85,477713,1699588748,1699588749,73,49,2068.8,2069.8,57,63877,199695,2064.69,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,52.7,2.6126
1361.0,6345,1699588744,1699588749,16,1,1360.15,1361.0,1,67268,63051,1357.46,1350.0,1361.15,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.6,-1.3482
124.85,534454,1699588747,1699588749,3633,1624,124.75,124.85,600,1381753,1665588,124.07,123.2,124.85,0,0,123.9,125.05,sf,NSE:GAIL-EQ,-0.2,-0.1599
1361.25,6345,1699588744,1699588750,16,1,1360.15,1361.0,3,67268,63051,1357.46,1350.0,1361.15,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.35,-1.3301
752.55,62570,1699588749,1699588750,119,55,752.1,752.55,5,164942,177251,751.12,749.15,753.2,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-0.7,-0.0929
193.25,853642,1699588746,1699588750,2312,6910,193.1,193.25,1,1197342,1805147,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1927.0,11191,1699588748,1699588751,2,21,1926.35,1927.0,6,64781,72430,1925.71,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,5.45,0.2836
1361.35,6354,1699588749,1699588752,2,26,1361.0,1361.35,5,67414,62564,1357.47,1350.0,1361.25,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.25,-1.3228
193.25,853764,1699588752,1699588752,2291,6763,193.1,193.25,1,1197776,1806285,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1361.35,6354,1699588749,1699588753,2,26,1361.0,1361.35,3,67414,62564,1357.47,1350.0,1361.25,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.25,-1.3228
121.45,7332940,1699588752,1699588753,5891,2762,121.45,121.5,15,1501675,4950792,122.19,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.15,0.1237
482.3,190347,1699588747,1699588754,42,1088,482.1,482.35,10,249125,323611,482.12,480.3,483.45,0,0,482.05,484.55,sf,NSE:HINDALCO-EQ,-2.25,-0.4643
1483.2,578925,1699588752,1699588754,120,127,1483.15,1483.2,61,398668,473120,1482.39,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.05,-0.2723
1483.2,578925,1699588752,1699588754,120,127,1483.15,1483.2,1,398668,473120,1482.39,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.05,-0.2723
1362.0,6354,1699588749,1699588755,2,26,1361.0,1361.35,1,67414,62564,1357.47,1350.0,1361.25,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-17.6,-1.2757
2070.35,478610,1699588755,1699588756,4,24,2068.9,2069.7,8,64369,200629,2064.7,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.2,2.6374
2070.35,479401,1699588755,1699588756,106,27,2069.8,2070.95,8,64594,200067,2064.71,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.2,2.6374
193.25,853870,1699588755,1699588756,2292,6662,193.1,193.25,6,1194376,1806684,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
121.4,7375234,1699588756,1699588756,3206,2309,121.4,121.5,925,1518570,4969076,122.18,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.1,0.0824
1362.45,6354,1699588749,1699588757,2,26,1361.0,1361.35,8,67414,62564,1357.47,1350.0,1361.25,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-17.15,-1.2431
2069.15,479843,1699588756,1699588757,63,93,2069.75,2071.0,17,64594,200317,2064.71,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,52.0,2.5779
1239.4,64246,1699588749,1699588758,284,41,1238.85,1239.25,7,135346,120973,1233.7,1230.0,1239.3,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.95,1.8866
193.25,853870,1699588755,1699588758,2292,6662,193.1,193.25,500,1194376,1806684,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
2070.45,481960,1699588758,1699588759,39,9,2070.1,2071.25,14,64542,199981,2064.74,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,53.3,2.6423
1238.75,64246,1699588749,1699588759,284,41,1238.85,1239.25,176,135346,120973,1233.7,1230.0,1239.3,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.3,1.8332
1927.0,11191,1699588748,1699588759,22,21,1926.35,1927.0,6,64864,72395,1925.71,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,5.45,0.2836
193.25,853870,1699588755,1699588760,2292,6662,193.1,193.25,100,1194376,1806684,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1361.45,6694,1699588757,1699588760,3,11,1362.45,1362.75,9,69148,61116,1357.69,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.15,-1.3156
193.2,860280,1699588759,1699588761,922,670,193.2,193.25,49,1197921,1803399,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
1361.5,6694,1699588757,1699588762,3,11,1362.45,1362.75,14,69148,61116,1357.69,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.1,-1.312
2071.95,483000,1699588762,1699588762,14,10,2071.25,2071.95,29,65964,200785,2064.75,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.8,2.7167
2071.95,483000,1699588762,1699588762,18,10,2070.8,2071.95,29,65758,200826,2064.75,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.8,2.7167
1361.5,6974,1699588762,1699588763,60,29,1361.35,1362.45,14,66524,62078,1357.85,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.1,-1.312
3063.0,44684,1699588763,1699588764,42,27,3063.0,3063.65,1,59976,71810,3062.65,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,29.65,0.9775
193.2,860280,1699588759,1699588764,922,670,193.2,193.25,10,1197921,1803399,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
2072.0,483244,1699588764,1699588765,25,1151,2071.5,2072.0,2,65814,200847,2064.76,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.85,2.7192
1576.5,47502,1699588759,1699588765,10,182,1576.55,1577.0,10,94761,116214,1576.87,1572.65,1581.2,0,0,1581.0,1569.8,sf,NSE:BAJAJFINSV-EQ,6.7,0.4268
1238.3,66257,1699588763,1699588765,5,39,1238.0,1238.4,10,134099,124767,1233.85,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,21.85,1.7962
2072.0,483269,1699588765,1699588766,140,1131,2071.5,2072.0,20,65882,201001,2064.76,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.85,2.7192
2072.0,483269,1699588765,1699588767,140,1131,2071.5,2072.0,2,65882,201001,2064.76,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.85,2.7192
121.35,7412864,1699588767,1699588767,5861,6379,121.35,121.4,100,1517395,4985500,122.18,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.05,0.0412
2072.25,483596,1699588767,1699588768,136,836,2071.5,2072.0,1,66257,200613,2064.76,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.1,2.7316
193.25,861210,1699588764,1699588768,1,1509,193.2,193.25,25,1189596,1806254,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1483.05,583587,1699588768,1699588769,144,70,1483.1,1483.15,2,399242,473504,1482.4,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
2072.3,484727,1699588769,1699588769,78,17,2072.35,2073.0,5,66700,199764,2064.78,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.15,2.7341
1927.75,11269,1699588769,1699588770,19,17,1926.95,1927.75,1,65494,71853,1925.72,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,6.2,0.3227
193.1,863135,1699588768,1699588770,1682,1115,193.15,193.25,9,1194042,1807454,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.85,0.9673
2072.6,484892,1699588770,1699588771,82,27,2072.6,2073.65,10,66595,199788,2064.78,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.45,2.7489
2072.6,485057,1699588770,1699588771,38,27,2072.6,2072.7,10,66362,200766,2064.79,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.45,2.7489
1483.05,584776,1699588770,1699588772,33,86,1483.05,1483.1,43,400064,473511,1482.4,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
2072.6,485205,1699588772,1699588772,23,27,2072.6,2072.7,25,66277,200226,2064.79,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.45,2.7489
2072.35,485205,1699588772,1699588773,23,27,2072.6,2072.7,18,66277,200226,2064.79,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.2,2.7365
1483.05,584954,1699588772,1699588773,64,119,1483.05,1483.1,3,400201,473697,1482.4,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
193.25,863214,1699588770,1699588774,2150,3467,193.1,193.25,5,1194344,1807387,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
2073.05,485571,1699588774,1699588774,20,10,2072.9,2073.05,10,66881,200823,2064.79,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.9,2.7712
2072.35,485571,1699588774,1699588775,20,2,2072.9,2073.0,18,66875,200848,2064.79,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.2,2.7365
193.25,863214,1699588770,1699588775,2150,3467,193.1,193.25,100,1194344,1807387,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1483.05,585102,1699588775,1699588776,12,30,1483.05,1483.1,19,400253,473868,1482.4,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
482.3,190583,1699588775,1699588776,225,909,482.1,482.3,10,261433,324936,482.12,480.3,483.45,0,0,482.05,484.55,sf,NSE:HINDALCO-EQ,-2.25,-0.4643
121.5,7434853,1699588776,1699588776,10406,34812,121.4,121.5,25,1546216,4979508,122.18,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.2,0.1649
1362.2,7009,1699588770,1699588777,25,1,1361.3,1362.2,9,69208,62263,1357.87,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-17.4,-1.2612
121.5,7438894,1699588778,1699588778,8151,34182,121.4,121.5,93,1547744,4999928,122.17,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.2,0.1649
482.3,190583,1699588775,1699588778,225,909,482.1,482.3,10,261433,324936,482.12,480.3,483.45,0,0,482.05,484.55,sf,NSE:HINDALCO-EQ,-2.25,-0.4643
2072.25,486219,1699588778,1699588779,39,18,2072.25,2073.15,2,66652,200405,2064.8,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.1,2.7316
121.4,7440736,1699588779,1699588779,9808,45086,121.4,121.5,10,1550591,5001376,122.17,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.1,0.0824
121.4,7445533,1699588779,1699588780,10325,46350,121.4,121.5,20,1549461,5002584,122.17,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.1,0.0824
121.5,7445533,1699588779,1699588780,10325,46350,121.4,121.5,824,1549461,5002584,122.17,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.2,0.1649
1011.0,165408,1699588781,1699588781,17,40,1011.0,1011.15,24,69497,119063,1008.12,993.7,1014.25,0,0,1003.8,991.2,sf,NSE:VBL-EQ,19.8,1.9976
1483.0,585692,1699588781,1699588781,8824,66,1483.0,1483.05,66,400851,474794,1482.4,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.25,-0.2858
3062.6,44757,1699588781,1699588781,3,13,3062.6,3062.85,4,60230,71917,3062.65,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,29.25,0.9643
1576.1,47994,1699588775,1699588781,1,9,1576.25,1576.6,4,94690,117138,1576.87,1572.65,1581.2,0,0,1581.0,1569.8,sf,NSE:BAJAJFINSV-EQ,6.3,0.4013
1238.2,67072,1699588780,1699588781,28,31,1238.0,1238.2,9,133405,124600,1233.9,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,21.75,1.788
2072.95,486583,1699588781,1699588782,255,1,2072.0,2072.9,5,66937,201014,2064.81,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.8,2.7663
2072.0,486583,1699588781,1699588783,255,1,2072.0,2072.9,100,66937,201014,2064.81,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.85,2.7192
193.2,864268,1699588782,1699588783,1093,903,193.15,193.2,100,1199500,1810337,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
2072.05,486705,1699588783,1699588784,152,217,2072.0,2072.95,4,67015,200628,2064.81,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.9,2.7217
2072.95,486942,1699588784,1699588784,29,19,2072.05,2072.95,24,66699,201322,2064.82,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.8,2.7663
2072.95,486942,1699588784,1699588785,29,19,2072.05,2072.95,24,66699,201322,2064.82,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.8,2.7663
121.4,7481365,1699588785,1699588785,832,2088,121.4,121.45,6,1543339,5066644,122.17,121.3,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.1,0.0824
1238.5,67112,1699588785,1699588786,28,36,1238.0,1238.6,32,131954,125292,1233.91,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.05,1.8127
2554.45,66929,1699588784,1699588786,253,15,2555.0,2556.35,8,73468,83805,2558.12,2555.0,2573.75,0,0,2572.0,2585.55,sf,NSE:INDIGO-EQ,-31.1,-1.2028
2073.0,487338,1699588786,1699588786,34,408,2072.05,2073.0,25,67652,201276,2064.82,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.85,2.7688
1362.2,7032,1699588786,1699588787,15,7,1361.35,1362.2,2,69043,61634,1357.88,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-17.4,-1.2612
193.15,864373,1699588786,1699588787,160,2006,193.15,193.2,100,1193346,1810136,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.9,0.9935
2073.0,487484,1699588787,1699588788,153,401,2072.0,2073.0,5,67451,201781,2064.83,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.85,2.7688
1483.0,604619,1699588788,1699588788,3273,1013,1483.0,1483.05,539,393968,476554,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.25,-0.2858
1483.1,604619,1699588788,1699588789,3273,1013,1483.0,1483.05,5,393968,476554,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.15,-0.279
121.35,7548642,1699588789,1699588789,500,1662,121.3,121.35,80,1504318,5046924,122.16,121.25,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.05,0.0412
193.15,864373,1699588786,1699588790,160,2006,193.15,193.2,71,1193346,1810136,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.9,0.9935
121.25,7548832,1699588789,1699588790,956,1472,121.3,121.35,6,1506565,5049964,122.16,121.25,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,-0.05,-0.0412
193.15,864494,1699588789,1699588790,89,2781,193.15,193.2,71,1195485,1812167,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.9,0.9935
1483.0,608054,1699588791,1699588791,3115,61,1483.0,1483.05,1,394748,475606,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.25,-0.2858
193.2,864494,1699588789,1699588792,89,2781,193.15,193.2,10,1195485,1812167,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
1483.0,608055,1699588792,1699588792,3157,495,1483.0,1483.05,1,394845,476285,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.25,-0.2858
2072.85,488374,1699588792,1699588793,10,11,2072.85,2073.35,4,67316,202883,2064.84,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.7,2.7613
1483.05,608373,1699588793,1699588793,3949,381,1483.0,1483.05,5,396274,476254,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
3061.2,45195,1699588793,1699588794,3,56,3061.1,3061.2,2,59397,72829,3062.64,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,27.85,0.9181
121.4,7559669,1699588793,1699588794,2751,48532,121.4,121.5,51,1532687,5035612,122.16,121.25,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.1,0.0824
121.4,7560418,1699588795,1699588795,2033,48827,121.4,121.5,50,1531516,5035536,122.16,121.25,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.1,0.0824
1238.65,67118,1699588794,1699588795,24,36,1238.1,1238.65,5,131597,125650,1233.91,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.2,1.825
1483.05,609057,1699588795,1699588796,3283,360,1483.0,1483.05,6,395902,475607,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
193.1,864604,1699588793,1699588796,89,2298,193.15,193.2,70,1196000,1812142,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.85,0.9673
3061.0,45195,1699588793,1699588796,3,56,3061.1,3061.2,5,59397,72829,3062.64,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,27.65,0.9115
1483.0,609487,1699588796,1699588797,4556,8,1483.0,1483.05,1,396287,475951,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.25,-0.2858
193.2,864604,1699588793,1699588797,89,2298,193.15,193.2,1,1196000,1812142,192.85,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
1483.05,609488,1699588796,1699588798,4557,57,1483.0,1483.05,2,396724,475853,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
2072.9,488986,1699588797,1699588798,64,103,2072.05,2072.9,30,67624,203302,2064.85,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.75,2.7638
2072.9,488986,1699588797,1699588799,64,103,2072.05,2072.9,7,67624,203302,2064.85,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,55.75,2.7638
2073.35,489249,1699588799,1699588799,28,1,2072.95,2073.35,4,68211,202840,2064.85,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,56.2,2.7861
2073.9,489249,1699588799,1699588800,28,1,2072.95,2073.35,4,68211,202840,2064.85,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,56.75,2.8134
121.35,7570252,1699588800,1699588800,14436,88,121.35,121.4,788,1543597,5055988,122.16,121.25,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.05,0.0412
2075.4,489919,1699588800,1699588801,65,4058,2074.25,2075.0,10,68100,202627,2064.87,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.25,2.8877
1360.8,7525,1699588801,1699588801,38,10,1360.45,1361.6,24,68819,62413,1358.09,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.8,-1.3627
1483.0,609708,1699588801,1699588802,4471,610,1483.0,1483.05,1,397043,477994,1482.42,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.25,-0.2858
1360.45,7530,1699588802,1699588802,3,81,1360.45,1361.55,5,66166,62143,1358.09,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.15,-1.3881
1483.05,620340,1699588802,1699588803,4606,609,1483.0,1483.05,1,396082,478151,1482.43,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.2,-0.2824
1360.45,7530,1699588802,1699588803,17,16,1360.45,1361.45,5,68416,62754,1358.09,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.15,-1.3881
1483.2,623136,1699588803,1699588804,5013,260,1483.0,1483.2,6,396304,474083,1482.44,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.05,-0.2723
1238.75,67169,1699588801,1699588804,34,31,1238.2,1238.7,1,133603,124745,1233.91,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.3,1.8332
1360.45,7533,1699588803,1699588804,44,27,1360.4,1361.45,3,68600,63109,1358.09,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.15,-1.3881
121.4,7577848,1699588805,1699588805,13380,4774,121.4,121.45,70,1565348,5048788,122.16,121.25,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.1,0.0824
751.7,63770,1699588803,1699588805,71,84,751.25,751.7,1,165241,183905,751.13,749.15,753.2,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-1.55,-0.2058
121.45,7592192,1699588805,1699588806,13254,7770,121.35,121.45,50,1553378,5053628,122.16,121.25,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.15,0.1237
1360.45,7563,1699588805,1699588807,17,53,1360.4,1361.45,10,68562,62662,1358.1,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.15,-1.3881
1238.85,67190,1699588805,1699588807,124,9,1238.25,1238.9,10,132737,124493,1233.91,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.4,1.8414
1238.85,67190,1699588805,1699588808,124,9,1238.25,1238.9,4,132737,124493,1233.91,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.4,1.8414
2075.4,496458,1699588808,1699588808,5,11,2075.4,2076.0,10,67705,199142,2065.0,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.25,2.8877
1238.8,67190,1699588805,1699588809,124,9,1238.25,1238.9,3,132737,124493,1233.91,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.35,1.8373
121.35,7594692,1699588809,1699588809,13984,8946,121.35,121.45,105,1554391,5057308,122.16,121.25,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.05,0.0412
1361.4,7599,1699588810,1699588810,7,53,1360.45,1361.4,2,68887,62988,1358.11,1350.0,1362.45,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-18.2,-1.3192
2076.0,496636,1699588810,1699588811,18,49,2075.15,2075.9,11,67684,200312,2065.01,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.85,2.9175
1483.15,631397,1699588811,1699588811,4856,99,1483.0,1483.15,5,396054,475609,1482.45,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-4.1,-0.2757
1238.95,67226,1699588811,1699588812,90,8,1238.35,1238.95,4,133596,124327,1233.91,1230.0,1239.4,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,22.5,1.8496
1925.75,11428,1699588810,1699588812,202,41,1925.75,1926.8,1,64459,73175,1925.74,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,4.2,0.2186
3062.6,46013,1699588811,1699588813,56,43,3061.0,3062.65,10,59723,72001,3062.61,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,29.25,0.9643
1925.75,11428,1699588810,1699588813,202,12,1925.75,1926.7,1,64469,73137,1925.74,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,4.2,0.2186
